Idx,p1_loss1,p2_loss1,p1_loss2,p2_loss2,Unnamed: 0,p1_loss0,p2_loss0
453000,2.1872543184110724,1.9109809257747252,2.3152027024988002,1.945749830418125,452,1.661342134295781,1.617813698781733
454000,2.0550475296473776,1.7197246860649524,2.6570019694893543,1.7033988485942795,453,1.8067667519587216,1.453794652125256
455000,2.1339734892769955,1.6882173029785426,2.0627408350512666,2.165272386298543,454,2.475750289237066,1.7238050493802064
456000,2.076676283474333,1.7943010424430983,2.333813167483285,1.5570772753489277,455,1.9415257690429573,1.814608948376136
457000,2.12391254947054,1.8565766440972782,2.0994109031008916,1.35328477473086,456,1.6928545052862427,1.6378195283758934
458000,2.4128643722143903,1.7738446975336852,2.5384895914549257,1.9260254669882273,457,1.553906530648471,1.6289838837037085
459000,2.04345222768019,1.9392626962965056,1.9658161286521834,1.439033821499926,458,2.0888742269774307,1.7309177889374971
460000,2.4135444358488076,1.8171974579503045,2.0881799987904914,1.667575220865091,459,1.8435039469537025,1.7856742442360745
461000,2.201264988624841,1.7948429054379575,2.0403030750047724,1.3595112631065902,460,2.262215768792521,1.4485626431999254
462000,2.679238993780687,1.7495390123240622,2.288133344832004,1.861825068822677,461,1.912229716870521,1.5217760970355898
463000,2.163147886694177,1.688147531856532,2.1570504366886225,1.6763860726255753,462,1.67400372639655,1.6987180818056686
464000,1.8885816233368087,1.666247847646666,1.6881576912946648,1.7376653129077901,463,2.0407462382451675,1.6393773017916828
465000,2.7386641202728503,1.6565766918617975,2.203576966023206,1.666093262706793,464,1.7162329899703568,1.4220861166325964
466000,2.1361213469435505,1.9854439578677725,2.120276539685518,1.4476552609691284,465,2.061808078049423,1.8158779920840429
467000,2.5020006469782827,2.063308157940952,2.35081425350246,1.460554331632635,466,2.146866747111,1.3747156157408882
468000,2.129476192544234,1.4211357312081507,2.7414901661269107,1.4367730625265605,467,2.0450064431157338,1.6867366739931786
469000,2.0707192602222118,1.719797694835654,1.850315321984848,1.4346251212046295,468,1.9936923601889704,1.627082958599919
470000,2.941608154377711,1.7359990358584254,2.2863877635240533,1.891306648300373,469,2.216414086090951,1.4808700608630945
471000,2.0532595964259226,1.447726937065787,2.2715769041459097,1.8420212097903452,470,1.7282384155050463,1.6169176508240828
472000,1.8348967059890098,1.5221393962005612,2.402741883027094,1.5058467888229825,471,2.121991594095575,1.7736296620391958
473000,1.8256520842400434,1.6595897676182192,2.660560367815132,1.9625138821857937,472,2.189637610959183,1.720456212051395
474000,2.4125513542023738,1.5941126959338998,1.882872481360988,1.7167167373624184,473,2.182872465649801,1.4899715406455918
475000,2.167997883686627,2.1052272672073156,2.1202518252968536,1.8279117649120855,474,1.595578214406799,1.8258587001803297
476000,2.11090248375867,1.8708790188249853,2.4259527441746456,1.6554887216261351,475,1.7868147653542013,1.4116488962042897
477000,2.211946654614251,1.79281207084204,2.4472748424648016,1.6564347551557266,476,2.2363653302770428,1.525182910817406
478000,2.3024415312780757,1.8749228200714914,2.1885128120155657,1.8489394673215225,477,2.249492995379848,1.566146505406259
479000,2.2932598748457664,2.0091702429811384,2.344368536936835,1.9653750322478583,478,2.407294894018424,1.7156029454759691
480000,2.2235689185506042,1.6987426457853299,2.0460413425299664,1.762843375293201,479,2.369255608399791,1.570904805628157
481000,2.718551835891386,1.9073794303522855,2.654916819987628,1.9181514184287929,480,1.8319325502768675,1.2939943736079296
482000,2.7328949188462057,2.2595934357466363,2.9014953052638894,1.7488803275556486,481,2.106472149377258,1.8620875220932367
483000,2.392351091596505,1.892345533053931,2.742499086965317,1.9665071664267797,482,1.8084288861914728,1.4488663547292795
484000,1.972733950949073,1.7361343812270855,2.4214056914416524,1.5459423289575693,483,2.213915417503902,1.4553329109327746
485000,2.1182646930309703,1.8807270392469515,1.5169355583481237,1.451358888547007,484,2.281126752550085,1.9487227381519936
486000,2.1445406993917002,2.102812771722068,2.189036601027577,1.7247918172302101,485,2.20541252551048,1.4964292511593935
487000,2.3964204802425324,1.9122210941347442,2.06936057121033,1.6171344717064717,486,1.9897475143195231,2.038449513876962
488000,2.0718520716737645,1.4249367770861072,2.11956767506133,2.3193198302460085,487,2.2625696924308527,2.229068992908567
489000,2.4251545896048996,1.6795908429070698,1.9159808840725068,1.4825059475624969,488,1.8063946016882697,1.9064338184556109
490000,2.252024510880303,1.577377313814831,2.3657113449674885,1.412181014073369,489,1.970570570968562,2.0018733368507498
491000,2.6828998561363413,1.8634051341803457,2.020913669877288,1.7401763301867565,490,2.250585643191555,1.3783810101800933
492000,2.0622606627991518,1.52834367919177,2.3269550508375874,1.9902380171102911,491,1.8489958385348215,1.4865335509062323
493000,2.2651905130660386,1.9119478055749761,2.1960069053649316,1.6970672911556903,492,2.4254970880801983,1.7150545348360628
494000,2.6700691647689725,1.5327035617753197,2.191682704576721,1.8588853815696946,493,1.909701669442836,1.4802393673445946
495000,2.5847147516612567,1.3814417540492658,1.956316167462268,1.4732125461468688,494,2.2092009697467327,1.6970331271676764
496000,2.6332811975366885,1.802703345593232,2.232148426053568,1.6462405089997068,495,2.362350386886836,1.5447177804526977
497000,2.0726732299198107,1.7795418828634932,3.1569168158714205,2.047490185083187,496,1.83439670386039,1.632765649472585
498000,2.0101398360690728,2.0152012950215363,2.4458033937602996,1.692543593695448,497,2.234895789858001,1.6129152899651926
499000,1.8828619829782416,1.6301524067849713,1.6620048798949976,1.747147959384406,498,2.0301701656001554,1.4956961929253971
500000,2.2464191120292702,1.475793425730842,2.035522267909094,1.6346094938875206,499,2.14010548204672,1.343606982672578
501000,2.0673116748381277,1.5626730228677026,1.898763065877316,1.7006546555439002,500,2.3319524638923084,1.6593237446893
502000,2.5758555126823484,1.8235096031633116,2.431875396324369,2.1435895045597895,501,2.460310997772142,1.5776099844579623
503000,2.15266369192428,1.9167008965643817,2.858276708436917,1.9472570609686894,502,2.441767659362988,1.5690183589184274
504000,2.828588877047425,1.8336296594805452,2.650701101502245,2.2805722793394905,503,2.128476350850144,1.4865206805360114
505000,3.0823679822988965,2.1804204061063466,2.539976390728653,1.464168371983098,504,1.96844638182498,1.3563394914104971
506000,2.2490357939665513,1.527297349738871,2.0845972443237275,1.156659277527478,505,2.1940535610603984,1.8477364807526824
507000,1.7171629324992697,1.6152254416251868,3.0424898823602238,1.810604830295923,506,2.34796141853378,1.4369816098445023
508000,2.1235558260078506,1.9644295359399684,2.724217852089601,1.3777244250119631,507,1.9422069782516107,1.5699446032569913
509000,2.1097795601278637,1.5717087007874018,1.5037148289368958,1.9396112260205263,508,2.245132118618973,1.5551865535390172
510000,2.1832122840466996,1.8142782842765728,2.250894771686451,1.7800242691322927,509,1.9983549550961173,1.346324946034022
511000,2.3671984261630676,1.6737518338653976,2.803225916260512,1.6845153884969697,510,1.7545397304160448,1.6063337993982714
512000,2.2944708036101145,1.8627679593786033,2.0371574817374065,1.61157689333628,511,1.986748661666638,1.5566659285985236
513000,2.3346992530858923,1.4827369114819458,2.1143642217239114,1.9550346663160818,512,1.7408837868172478,1.4758299295021926
514000,2.190542122996764,1.6130202107034712,2.559301396753981,1.9017488002366723,513,2.518451134020804,1.4601417099299638
515000,2.3377374489223226,1.5208880231980721,2.0262148116442775,1.7494804508798165,514,2.1115461975650183,1.7700218775816503
516000,1.9660014947911613,1.4514732641098087,2.4521519853517963,1.8896109426100818,515,1.8940535218439751,1.6336997036210863
517000,2.6165136440276084,1.9219378850711302,1.9020923416865236,1.7756759746793156,516,2.05744197671004,1.782406579336168
518000,2.453026492363224,1.6239774849423474,2.488113145874968,1.5341655694445542,517,1.5487060328284254,1.878839701733651
519000,2.0796285029537103,1.2108294488346416,2.3177667711772125,1.4604420357193977,518,1.7519063808094295,1.6375201622139668
520000,2.309336249468924,1.8179394905837583,2.295646287638278,1.5424261790114175,519,2.0060448874965937,1.907879062947048
521000,2.54616303873037,1.7265397464699193,2.173137219925976,1.4498737444289818,520,2.209457365053909,1.805657875776506
522000,1.625684422763057,1.6063518358694198,2.613385759889385,1.6260873732942087,521,1.9712029470837815,1.3684439231810062
523000,2.9677181402449864,1.576518477145708,2.6068239210996205,1.9386513483307342,522,2.0601714098563417,1.8402888685797936
524000,1.6575862471023146,1.852543383572534,2.1825251303891617,1.3734334917865036,523,1.8180219880774573,2.1478340557856748
525000,1.8059268321822417,1.705230146406682,2.597495729450521,1.5997762677526473,524,2.0534809156539517,1.7194856349093606
526000,2.22700040708394,2.466733080260233,3.045111399885804,2.5683704885596423,525,1.972326423920537,1.6747675952479062
527000,2.007955086049872,1.515079272882461,2.499748283003461,1.613377968408604,526,2.083966556371741,1.575331617159719
528000,1.7407194184072645,1.826931883517018,2.5836410707264905,1.819115912029458,527,2.0443273970143854,1.6783235903072078
529000,2.6288447795768723,1.615092470311813,1.9441408305295946,1.7157620754256284,528,2.315539019074367,1.6238921561303212
530000,1.8357372076735932,1.6051368405032638,2.041517348401765,1.5035380984064084,529,1.4920140874529302,1.5826937199707218
531000,2.415073952502112,1.8062163477915103,2.4173889234056753,2.3122425757492344,530,1.7080003286757484,1.263523555022449
532000,2.111788162423436,1.6324967747281043,2.4523315250605386,1.4484589592797632,531,2.131743361687529,1.4583198256398846
533000,2.254568605863432,2.0184580399463026,2.1144795575251587,1.5460572345369799,532,2.213416193037267,1.7941974382387231
534000,2.2472643174033684,1.4179799469570535,2.212613260997338,1.6722167408885207,533,1.7154175035821717,1.3078211195272444
535000,2.2888465526463455,1.7793079371654672,2.0517483601794777,1.4372838268145451,534,2.080248311564329,1.598264396430496
536000,2.174157624504119,1.729582585105575,2.3731105264028987,1.8708632222044355,535,1.7204754818795869,1.6107830173363782
537000,1.8781526673058946,1.934164410692286,1.9120359099977082,1.7447329522435508,536,1.8254459976020465,1.1620271783196898
538000,2.3349377803461833,1.8042943703917622,1.93977879137251,1.6961935612478816,537,1.892305017858876,1.4131247099277937
539000,2.437055337794484,2.1454826089488077,2.412917383185581,1.7627858454457448,538,2.170303657478521,1.920155956611936
540000,2.3398135818071317,1.773185407387075,2.2635752353622722,1.7854926024856954,539,1.982597960807024,1.702533598562088
541000,2.5369405199483825,1.407730671177754,2.451623219771793,1.7396471497682204,540,1.9955260674592328,1.5293587957701396
542000,2.217498721825143,1.7476739895797697,2.2837591046177153,1.3954504898812847,541,1.8596564986075457,2.129509802007504
543000,2.9969619861971415,2.0098264990730894,2.355639779894018,1.7463803368224384,542,2.0375669610127307,1.8140409137809312
544000,2.3297765890584756,1.811097127794257,2.4389830205419725,1.703436889155655,543,1.8420201523202395,1.6544724368686845
545000,2.9622101764529165,1.841347654511324,1.9658949022200023,1.3390074468947757,544,2.1439829700821997,1.847525781993175
546000,2.301958293131811,1.9888321086093745,2.1381566960750034,1.6144504170926455,545,2.0698307299958385,1.7221455622325994
547000,2.082772879746971,1.4538563973050256,1.9391513180174693,1.8244337837781102,546,2.469049380772108,1.7532406801592653
548000,2.639970823464472,1.1571659008650301,2.2272921502019383,1.6299935092960816,547,2.0635537038171066,1.6745714672451562
549000,2.630984004159633,1.5957143488163394,1.9847650038734577,1.673899863745743,548,2.2085880673948486,1.4647872063447531
550000,1.9946576497831703,1.7064255512357192,2.1145113378666,1.616364454597885,549,2.396167312795201,1.8056118223305555
551000,2.441824978281358,1.9773576937351673,2.2237782558572814,1.574364961240483,550,2.255129112053736,1.8164369231786124
552000,1.929221226308517,1.5072321290545823,2.8570666100573643,1.5064229344357625,551,2.428426482157848,1.25279780836599
553000,2.1009150633557736,1.7941636136546577,2.3149727819100545,1.3999326855988454,552,2.225364313332024,1.4386327571698634
554000,2.2240863692849655,1.4499500379874828,1.922287168590418,1.6852697956717224,553,2.209892569371912,1.7398994476849026
555000,2.216442659283443,1.3370798239718535,2.180710625033039,1.5594671003953438,554,2.2634276755313487,1.9753175427205492
556000,2.2952741588894368,1.2735284400754594,2.7481576219054578,1.4345850663201374,555,2.124256461218465,2.061310987391977
557000,2.290810150598664,2.1151561517777724,2.368679621003941,1.9041341452838505,556,1.8555537001000408,2.3225117551397694
558000,2.5713664303596104,1.8341744090561596,1.9345511821690948,1.4902916101914199,557,2.126213965350851,1.4402442156662594
559000,2.0428801204014784,1.5780678391458016,2.693768416521688,1.8421679676144092,558,2.0905350854879847,1.6793937245109594
560000,2.565457233414133,1.6674717594119886,2.3468574285028727,1.6566642021768192,559,2.0254790806082643,1.7309736637849733
561000,2.238713978662748,1.8346373167230567,1.7716925405328912,2.1957394246873423,560,1.683252961681326,1.7264384160660688
562000,2.7441540255315977,1.5330604053062595,1.8690853525189588,1.3043970441905164,561,2.1871101120439675,1.842108283489404
563000,2.2966090718933687,1.7446324229784704,2.1072140968291313,1.5591915774752039,562,1.8717645240510448,1.5413869001109597
564000,2.4433358695784735,1.6212780925849408,2.4762517495310647,1.6579270256232186,563,1.85169066009428,1.693225803042025
565000,2.2399524679196663,1.3630701755624315,1.8942867799548013,1.7788133635925967,564,1.648787996446777,1.6464662456135288
566000,2.8308945297914834,1.745920104922605,2.0661377447894917,1.8745491670199237,565,2.3251016591154,1.579084880418817
567000,2.3731789809545925,1.6150039118460056,2.2013229774758623,1.5600149198862863,566,2.1838969367509757,1.6405119228607643
568000,2.816167231733639,1.6206320275545152,2.4057450870027988,1.2448435755548313,567,2.1046889606768677,1.471055771857032
569000,1.9761887440891726,1.3886188766267902,2.0471083240069627,1.769685050797861,568,1.9690459828105091,1.4532956947971667
570000,2.632425141325504,1.6383039150628633,1.6952243659896986,1.6557175022319344,569,1.7525044119648605,1.8473227710855007
571000,2.224395512437244,1.4090482292948774,2.198427133623579,1.8361069171793905,570,2.5861899415508898,1.417527163549411
572000,2.090514808774503,1.4421233246489704,2.3171126497346646,1.4894045817757107,571,2.257845607831561,1.2732033228018698
573000,2.7341848948598835,1.300814323686972,2.767438523713072,2.0881982697002752,572,1.768069273328865,1.612799520181443
574000,2.559255681845688,1.4274999554499221,2.267263705519635,1.7416786985883312,573,2.4252074100073004,1.840636409100095
575000,2.123343303709695,1.7102211851034412,2.266717261367271,1.7660170822711483,574,2.2317300747229574,1.2869061085405886
576000,2.3600121169025554,1.9828093871163468,2.704168707706077,1.705106598118377,575,2.1774231780066464,1.7712112572046854
577000,2.235079067321624,1.7659003629095347,2.1738920577036613,1.4755486908295972,576,2.2001852158251407,1.4611111672385872
578000,2.6031103864091034,1.7576247680297643,2.3464410639951985,1.9697773937630294,577,2.218233793297366,1.6272098106032935
579000,2.1919843323636368,1.7502418322019428,2.0129337297947596,1.3765153291504248,578,2.3202736651816296,1.6580061840260367
580000,2.6761204201459874,2.009299932355261,2.1622430552453733,1.4258452815576026,579,2.036813614423529,1.89328652222776
581000,2.194650888225359,1.5717847996494458,2.0965511963065406,1.4224761736271243,580,2.0449941720162106,1.639248214884188
582000,2.59618570876413,1.499569075968884,2.2519222836905604,1.9583624716375543,581,1.830757511069108,1.521282474238543
583000,2.1689309555756,1.5178268971745685,2.415751696638242,1.4002008603417724,582,1.9625486600005424,1.993323161121696
584000,1.9015493946480495,1.5091316315722934,2.390308409365963,1.4903595920376032,583,2.2799225652068364,1.3564091669752625
585000,2.582450019363793,1.7099943235636996,1.8821562582008702,1.6984725198681325,584,1.9056202202582555,1.3509295083035897
586000,2.3171644815848977,1.7397574142132606,2.6522951490850684,1.530972713356964,585,1.926441574998199,1.4866046173982648
587000,2.082161514436448,1.6563177784452021,2.723074193678147,2.070188519052381,586,2.1813852409720544,1.478336620497216
588000,2.7219448002613817,1.8703497470013104,2.2861458534531995,1.3005362732646366,587,2.118505622649065,1.3552832940688695
589000,1.8312627955125598,1.6875205879401032,2.340494733173493,1.5645632823602396,588,2.39753879145597,1.9601518740520871
590000,2.407508977486281,1.587301366660236,2.222788670748325,1.562040399379518,589,1.7447904280754043,1.345017947873456
591000,1.9550557017577537,1.6608949429083608,2.155464812839289,1.0946370857049392,590,2.161725020576005,1.6412571944653989
592000,2.7351824722257496,1.8245009010399416,2.47795329458533,1.4939108294404728,591,1.9496057864005945,1.5811028514314918
593000,1.9932787457603622,1.884141340829528,2.009736747276795,2.58544153836157,592,2.141533748908408,1.6373354195970278
594000,2.4319728881693496,1.6177111830099686,1.946763118603457,1.372978415157194,593,2.4019314080363903,1.5778507934097523
595000,2.2140741100661385,1.4388592729386915,1.7242241830934297,1.4769830457944075,594,2.1508677473043525,1.499422690491192
596000,1.97270318994879,2.2131381851758003,2.0421968258118457,1.5510835770769151,595,1.9941430714865955,1.696691833322737
597000,1.836903878233538,1.343459150834012,1.7895741824684857,1.980750465599479,596,1.879102196506946,1.885902373739058
598000,2.8184901487615246,1.9726784225014846,2.0945107370497995,1.6078467242206853,597,1.927014850312044,1.5786954632044723
599000,3.001009157135356,1.5730094575890403,1.903611806024197,1.6439887147521255,598,2.0554678800396093,1.585541022154881
600000,2.834805964248695,1.704382887580301,2.5355408335936174,2.0059595942168795,599,2.2427540260230634,1.5930162837829438
601000,2.02513329105166,1.8541649881038134,1.8020804764945435,1.476837660565191,600,2.0346439248600423,1.7410515395105726
602000,2.1190341103482626,1.7054500761400908,1.9509839475430457,1.377084120785438,601,2.184283092213976,1.4640336517868593
603000,2.781932622973422,1.7159794030037865,2.051905983269344,1.4997000685327022,602,1.9908637769367408,2.13089894289108
604000,2.5011448199651225,1.6802469598541234,2.0868558609895085,1.7467922241381046,603,1.908799306934384,1.411683877421489
605000,1.8006276556725003,1.2421511614458423,1.9820507369701246,2.180240358201981,604,2.0163692420296826,1.4545686142194327
606000,1.699777971818152,1.4109568766437888,2.210360834031556,1.738679708262463,605,2.5217596787911543,1.5353649905856948
607000,2.2425786652337774,2.109726381745308,1.8832684007936649,1.4326184670342286,606,2.0792350779489213,2.0552214055666345
608000,1.8880724856553495,1.722485000323759,2.8017199099819794,1.900353561219614,607,1.5978095464422517,2.077696736357374
609000,2.65285336821689,1.5896728774822115,1.575418492056365,1.5917085289086759,608,2.231842094724135,1.736528627218393
610000,2.805985772056916,1.8469709910427357,2.4559965549879803,1.8682467260362927,609,1.9271686383761069,1.2365721638382432
611000,1.9944322301183721,1.5787693818816273,2.237844603477438,1.8930628229811306,610,1.8301167658162327,1.6892259164646528
612000,2.5232867354563533,1.7816271035915299,2.1650914574339586,1.689409022860059,611,1.7513103839019384,1.1819431109658172
613000,2.237642379460739,1.8276744111350114,1.7986314711431202,1.5751011359372777,612,1.891385175227204,1.6855528625008476
614000,2.593172803501497,1.4705443167126604,1.4031452008162428,1.7294754780977952,613,2.017447628905792,1.4182035923129364
615000,2.485433865424139,1.8999790736835436,2.4148337481375264,1.4792259464096655,614,2.2755815716189605,1.3311310813609942
616000,2.3097726934721954,1.567135089752604,1.737573106190855,1.6622801930916524,615,2.241772350009741,1.7889317594353489
617000,2.316345045938238,1.8193161537408915,2.168177031466823,1.503344388191192,616,2.491859896202934,1.7573278442461056
618000,2.238958604723154,1.6145434449519134,2.275741638274731,2.093138996731934,617,2.4544486718210408,1.9071362258272355
619000,2.3058979943132405,1.6841403861580422,2.54669778236179,1.8324602896338382,618,2.147665951724858,1.766985476903111
620000,2.2548949473267714,1.46317422382306,2.37875070769721,1.9676345257661418,619,1.677817894694958,1.4492130810897288
621000,1.6778921232121597,2.007372686000403,2.840460388304239,2.0393624711692553,620,2.334654318042479,1.688744720786839
622000,1.9552883790366602,1.7908692299733957,2.0139305795874876,1.6190806785518423,621,1.936809775613252,1.6452393159483467
623000,2.6904167027598964,1.671204262977954,1.896826855688346,1.9873324613894037,622,1.8788320772852936,1.6551905699675025
624000,1.8255545828849535,1.6800235300842767,2.5732974943321847,2.105011981316284,623,2.1082148915118277,1.9795952991118653
625000,2.2590107412915303,1.7313593017517137,2.7396073608809774,1.6220859361685427,624,2.342099366754224,1.4467152468330988
626000,1.8072832918461723,1.4729576780246492,1.8849062805110948,1.9496330923681633,625,2.027341822629844,1.7827400195616017
627000,2.507127446775723,1.9550130320895367,2.1005084093205864,1.59186232296905,626,2.416774602818535,1.7669683117911377
628000,2.122794682443829,1.789125601852842,2.2046564220506877,1.2381963361471415,627,2.086565445726744,1.6870935931220616
629000,2.430751970473973,1.9369789029436175,2.4853168094037508,1.8827614094665155,628,2.134753503639115,1.5971789546093489
630000,1.8532861402242966,1.7372057401252117,1.8695285716989158,1.3598570037880668,629,2.471183560160552,1.242393597429279
631000,2.3882916688689395,1.9776332571629311,2.2770642523517104,1.7171498802862026,630,2.065617307555855,1.6635468215118558
632000,2.384518518065334,1.6613296530246304,2.150065912602635,1.370641902244621,631,1.6996267644323118,1.6732147510921591
633000,2.333399309940618,1.8734019058213336,2.2432985037218898,1.7012559425828564,632,1.3445206178019495,1.8092440938136072
634000,2.210580010195857,1.5256576121301488,2.035830792173977,1.7152762559758348,633,2.387513790127346,1.6810361092697386
635000,2.1231757535367746,1.8206764007323468,1.7636878612600602,1.792344748540358,634,1.8503888899085608,1.3959393513633214
636000,2.465925423179977,1.476454285337946,2.1348159420725192,1.7274953228426126,635,2.3754816813875914,1.9782648550531816
637000,2.1074466849562388,1.9022740609640905,1.8736686054893752,1.5959226277514165,636,1.8603436975722625,1.5474474709281432
638000,2.4518291097947666,2.121616069935017,3.037989664163352,1.2763630751346766,637,2.0134817757890477,1.7602845849781097
639000,1.9573069448728229,1.3486307329690432,2.5964238712626733,1.4689123342173362,638,2.18859773416597,1.786793149043386
640000,2.3353506451608697,1.6629365293502107,1.7026738021236036,1.3418512141073917,639,1.9390276791784329,1.8631325819004807
641000,2.5601340523041234,1.7840539307117131,2.108967491545671,1.7498527161659483,640,2.1440123247688025,1.7630429282506328
642000,1.9711622621098943,1.3960545144294048,2.3141242477305926,1.7504905323820465,641,1.6865082764656774,1.700665207553945
643000,2.049169945362545,1.4036306804405614,2.428724541970214,1.4445183023982384,642,1.9519417192582464,2.198808354509472
644000,1.7762646311025647,1.6049294140415606,2.358035778316784,2.150429418378067,643,1.9734612133404608,1.3223882037058825
645000,2.197550783557382,1.629852290296488,2.2339390569749242,1.5574115259182872,644,1.8221836636677224,1.769124475495062
646000,2.2760106944292784,1.7802551943656162,1.8748033037228649,1.6249180725014984,645,1.961748195923708,1.429502684561128
647000,2.1790138903519014,1.8685817800848958,2.442274517770303,1.860743304106976,646,2.019352033684546,1.7009906396104426
648000,2.183396724080698,1.8141776725370393,2.3595995429421834,1.6219462294951879,647,2.0332737465753934,1.3809711169333407
649000,2.424815910126896,1.748949499682502,2.495938318572788,2.019669990982432,648,1.846493655625254,1.8332169023108504
650000,2.277990447231474,1.9205476470147693,2.2095028164366273,1.89120995292396,649,2.176859570887561,1.4597801870439764
651000,2.194790172839836,1.815708319989078,2.0473331483026778,1.5380221123244022,650,2.497397669716359,1.9071628214992224
652000,2.482476410230533,1.7009781366451533,2.518003493039452,1.9508991784837022,651,2.107034006586686,1.3784050631560991
653000,3.261013970193812,1.9589803046794068,2.951990811150602,1.79831738784748,652,2.457299537269624,1.5755774946380408
654000,2.4651497974463323,2.063381608549158,2.684767284129834,1.8254157737897792,653,2.122513295717486,1.711196870328049
655000,2.050904284922986,1.4761568534951877,2.4492148581751203,1.6558730902569838,654,2.0451855950422475,1.628794021725238
656000,2.03269925704189,2.0015560950192923,1.535883498363614,1.3066037635253405,655,1.8516660177158983,1.7125968264599931
657000,2.0724474803338486,1.9295690825285916,2.030211655215803,1.9062517762082596,656,1.6911886085179295,1.6471475942908
658000,2.4032544901904127,1.9111366937069383,2.041739463166423,1.575033545594459,657,1.781954787187225,1.5199360762467795
659000,2.0833378449629487,1.354511711154466,2.042936609910147,1.9998409936021055,658,2.026309325757796,1.6484619308143258
660000,2.50140806681882,1.6591601820940798,1.7930969074363954,1.6406892120659793,659,1.795740755227221,1.8267768406687537
661000,1.9780316058029639,1.523665099529591,2.4416240502189557,1.502560386330138,660,1.71602474505999,1.729752487246625
662000,2.7152469225937486,1.7878745086224634,2.2311960107586817,1.6598195768604271,661,2.1846701373793014,1.8602690768969248
663000,2.4316763189514683,1.5562610156081482,2.0617489114250356,1.865032936748506,662,2.19847102795247,1.4994358157221517
664000,2.2409335403006208,1.8417851350989807,2.2600366737770425,1.71728741418139,663,2.057672175383808,1.5122113958166323
665000,2.2571876535132978,1.535958180784016,2.0788447392777254,1.7735531312275221,664,2.5168873395540885,1.6333862278605302
666000,2.990686987305886,1.4946881973908936,1.8596861427745472,1.26862237744592,665,2.024638549261703,1.7370788872456462
667000,2.48712436380409,1.7520264079595365,2.257615138850547,1.7582934960539152,666,1.6678190014355705,1.314619730798544
668000,2.1297103393295047,1.6977373839396706,2.9600254804593185,1.92202625834996,667,2.1075063884517,1.5771078358030737
669000,2.4923582534420596,1.8444762730813389,2.5162618328187802,1.5345588003083321,668,2.1366169193224853,1.3580938769156572
670000,1.7307891609660278,1.5241199801509884,1.9249013367735346,1.7395656000278132,669,2.316456932042613,1.6194963524287385
671000,2.3028108154761804,1.5883300777991234,1.9689784728987778,1.7926810040170222,670,2.2066479196450244,1.238824103023677
672000,2.1031137687293326,1.505343577419445,1.8926350049893697,1.5365816709789846,671,2.145500557371376,2.047474109041292
673000,2.395856718208003,1.3853333846504534,2.1735388161013414,2.0629535268276817,672,2.0945450366956497,1.579186224692872
674000,2.2903524890692735,2.1953286406051755,2.5879028214241298,1.8717134601126442,673,2.158644177804087,1.5016904311335606
675000,2.7768614888662233,1.7536892676786062,2.4200387247371764,2.215343400256454,674,2.0808988096223047,1.3542121014726056
676000,2.831210809661265,2.0175223806771196,2.590196864473775,1.4375476852320708,675,2.525217375270854,1.621080114354041
677000,2.2427301901777588,1.587099243327123,2.3041886409160317,1.1176288969839503,676,2.1774766202591835,1.2932473154323223
678000,1.7490900289148152,1.6508492626771245,2.6826713631175667,1.7700570162810787,677,2.1396799649073635,1.4843965430680492
679000,1.7569534821204777,1.7248706105602667,2.6256682205234187,1.319812885225435,678,2.178939328851562,1.895313032875708
680000,2.5726717724200117,1.6908334899910094,1.7444542264281537,1.9023162940321474,679,2.855524209524776,1.2940276265681183
681000,2.2644800511804606,1.5980747329385394,1.9474266081877663,1.8296423044306727,680,2.574649406852945,1.9693558620042677
682000,1.9328227353975247,1.5277278030405568,2.8301172001760415,1.587181653854613,681,1.9356540408577625,1.6961589964959518
683000,2.36038352516663,1.9227593672597076,2.055583568864167,1.605325798753659,682,2.010808518897941,1.5686908128306891
684000,2.4760467864587192,1.5145180628615273,2.0786275433389636,1.7398184198706617,683,1.921813980946601,1.9575651154333136
685000,2.2694851312979667,1.5939576244172866,2.6062607368097357,2.0743597847822355,684,1.9682234251753663,1.8253892452131544
686000,2.2187169192067016,1.3758339654569482,1.9042678031712528,1.7312370969402673,685,2.2118445802140934,1.6555552315514808
687000,2.3503133551596194,1.6034318587119252,2.4227153914532344,1.8416712916042095,686,2.186542379658252,2.047220497240376
688000,2.4613094914529716,1.7909230943349062,2.0420421558705546,1.7477870666740916,687,1.7269178880493794,1.528697558296233
689000,2.702975270832875,1.445238793368016,2.421280094336153,1.6511758846049622,688,2.214153035893582,1.9697179995268947
690000,2.1124044239895796,1.2229590124899703,2.246956571098002,1.3915281567910114,689,2.082087936030569,1.6158490321699908
691000,2.472609459190642,1.788241247776841,1.9840109935672368,1.5891731722142535,690,2.852074670365452,2.242183480258743
692000,2.2617385024576953,1.605896998428361,2.4762736675986408,1.4338576309114888,691,2.0892211960544103,1.8166082793457403
693000,1.7697953024733712,1.5324696509862172,2.4709391078271588,1.4738408708325326,692,2.15764914818127,1.3689605167628485
694000,2.5216774017966626,1.6113870026803332,2.418763019414476,1.8329406518547826,693,1.892609683532665,1.251169059567249
695000,2.005412680775118,1.843040774022282,2.5613110223393654,1.6787544764336984,694,1.9924351671034688,1.2522228361081646
696000,1.7373566871607675,1.6147688858978753,2.3807154520254383,1.454206017030334,695,2.2638333940404083,1.6286982073199003
