Idx,win_rate0,win_rate1,win_rate2
902000,0.57,0.5,0.5
903000,0.56,0.51,0.48
904000,0.57,0.5,0.48
905000,0.56,0.48,0.48
906000,0.54,0.49,0.47
907000,0.54,0.5,0.48
908000,0.53,0.51,0.49
909000,0.56,0.51,0.5
910000,0.56,0.52,0.52
911000,0.57,0.51,0.51
912000,0.56,0.51,0.47
913000,0.56,0.53,0.45
914000,0.54,0.54,0.44
915000,0.53,0.54,0.43
916000,0.56,0.57,0.43
917000,0.55,0.56,0.42
918000,0.54,0.55,0.45
919000,0.55,0.53,0.45
920000,0.54,0.53,0.46
921000,0.57,0.51,0.44
922000,0.55,0.52,0.42
923000,0.55,0.54,0.46
924000,0.57,0.56,0.48
925000,0.58,0.56,0.48
926000,0.57,0.56,0.49
927000,0.58,0.54,0.47
928000,0.59,0.54,0.49
929000,0.6,0.54,0.49
930000,0.61,0.54,0.5
931000,0.58,0.53,0.49
932000,0.57,0.53,0.51
933000,0.57,0.53,0.5
934000,0.58,0.53,0.49
935000,0.58,0.52,0.49
936000,0.6,0.52,0.5
937000,0.59,0.54,0.51
938000,0.58,0.56,0.51
939000,0.58,0.56,0.54
940000,0.57,0.54,0.53
941000,0.57,0.54,0.52
942000,0.59,0.55,0.52
943000,0.57,0.56,0.52
944000,0.61,0.57,0.52
945000,0.59,0.58,0.54
946000,0.57,0.58,0.55
947000,0.56,0.59,0.53
948000,0.55,0.59,0.51
949000,0.54,0.59,0.53
950000,0.51,0.6,0.53
951000,0.49,0.59,0.52
952000,0.5,0.61,0.5
953000,0.5,0.66,0.49
954000,0.51,0.66,0.5
955000,0.49,0.65,0.51
956000,0.49,0.64,0.52
957000,0.47,0.63,0.52
958000,0.46,0.6,0.53
959000,0.46,0.6,0.54
960000,0.49,0.61,0.52
961000,0.47,0.57,0.53
962000,0.45,0.58,0.53
963000,0.43,0.58,0.54
964000,0.42,0.56,0.53
965000,0.41,0.55,0.52
966000,0.41,0.54,0.52
967000,0.44,0.52,0.54
968000,0.45,0.53,0.54
969000,0.44,0.52,0.56
970000,0.48,0.53,0.57
971000,0.49,0.53,0.57
972000,0.5,0.55,0.56
973000,0.51,0.54,0.56
974000,0.5,0.52,0.57
975000,0.51,0.5,0.56
976000,0.52,0.48,0.56
977000,0.54,0.48,0.57
978000,0.55,0.49,0.59
979000,0.54,0.51,0.58
980000,0.56,0.51,0.57
981000,0.56,0.51,0.57
982000,0.57,0.52,0.58
983000,0.55,0.54,0.58
984000,0.55,0.54,0.58
985000,0.54,0.53,0.6
986000,0.56,0.55,0.58
987000,0.54,0.53,0.57
988000,0.54,0.54,0.58
989000,0.53,0.53,0.58
990000,0.52,0.56,0.56
991000,0.52,0.57,0.56
992000,0.52,0.55,0.55
993000,0.54,0.57,0.56
994000,0.57,0.59,0.55
995000,0.56,0.58,0.54
996000,0.54,0.6,0.54
997000,0.53,0.61,0.53
998000,0.55,0.61,0.52
999000,0.54,0.62,0.5
